Date,Close Price
2024-01-02,31.23
2023-12-29,30.78
2023-12-28,30.8
2023-12-27,30.78
2023-12-26,30.21
2023-12-22,30.05
2023-12-21,30.46
2023-12-20,29.83
2023-12-19,29.88
2023-12-18,29.97
2023-12-15,29.64
2023-12-14,29.15
2023-12-13,28.48
2023-12-12,27.97
2023-12-11,27.67
2023-12-08,27.33
2023-12-07,27.18
2023-12-06,26.3
2023-12-05,26.44
2023-12-04,26.18
2023-12-01,25.6
2023-11-30,25.63
2023-11-29,25.59
2023-11-28,25.5
2023-11-27,25.86
2023-11-24,26.04
2023-11-22,25.98
2023-11-21,25.49
2023-11-20,25.59
2023-11-17,25.13
2023-11-16,25.12
2023-11-15,24.96
2023-11-14,25.11
2023-11-13,25.19
2023-11-10,24.48
2023-11-09,24.4
2023-11-08,23.11
2023-11-07,21.68
2023-11-06,22.1
2023-11-03,22.2
2023-11-02,21.65
2023-11-01,21.8
2023-10-31,21.76
2023-10-30,21.72
2023-10-27,21.16
2023-10-26,21.9
2023-10-25,21.88
2023-10-24,21.75
2023-10-23,21.26
2023-10-20,21.47
2023-10-19,21.19
2023-10-18,21.75
2023-10-17,21.96
2023-10-16,21.95
2023-10-13,21.9
2023-10-12,22.78
2023-10-11,23.43
2023-10-10,23.74
2023-10-09,23.49
2023-10-06,23.6
2023-10-05,23.02
2023-10-04,23.58
2023-10-03,22.77
2023-10-02,22.76
2023-09-29,22.35
2023-09-28,22.6
2023-09-27,22.35
2023-09-26,22.08
2023-09-25,22.35
2023-09-22,22.26
2023-09-21,22.57
2023-09-20,22.78
2023-09-19,22.55
2023-09-18,22.35
2023-09-15,22.65
2023-09-14,23.19
2023-09-13,22.77
2023-09-12,23.34
2023-09-11,23.36
2023-09-08,23.79
2023-09-07,23.9
2023-09-06,23.71
2023-09-05,23.63
2023-09-01,23.74
2023-08-31,23.42
2023-08-30,23.58
2023-08-29,23.81
2023-08-28,23.49
2023-08-25,23.87
2023-08-24,23.51
2023-08-23,24.0
2023-08-22,24.28
2023-08-21,24.02
2023-08-18,23.89
2023-08-17,23.4
2023-08-16,23.51
2023-08-15,23.8
2023-08-14,23.43
2023-08-11,23.99
2023-08-10,24.14
2023-08-09,23.95
2023-08-08,24.1
2023-08-07,24.05
2023-08-04,23.49
2023-08-03,22.02
2023-08-02,22.0
2023-08-01,22.77
2023-07-31,22.76
2023-07-28,22.45
2023-07-27,21.55
2023-07-26,21.57
2023-07-25,21.95
2023-07-24,22.6
2023-07-21,22.61
2023-07-20,22.08
2023-07-19,21.73
2023-07-18,21.72
2023-07-17,21.5
2023-07-14,21.61
2023-07-13,21.23
2023-07-12,21.56
2023-07-11,21.55
2023-07-10,21.57
2023-07-07,21.74
2023-07-06,21.39
2023-07-05,21.41
2023-07-03,21.43
2023-06-30,21.49
2023-06-29,21.79
2023-06-28,21.66
2023-06-27,21.92
2023-06-26,21.31
2023-06-23,22.73
2023-06-22,23.48
2023-06-21,23.64
2023-06-20,23.21
2023-06-16,22.96
2023-06-15,22.13
2023-06-14,22.16
2023-06-13,22.68
2023-06-12,22.18
2023-06-09,21.76
2023-06-08,21.94
2023-06-07,21.38
2023-06-06,21.18
2023-06-05,21.06
2023-06-02,21.63
2023-06-01,22.35
2023-05-31,22.07
2023-05-30,21.8
2023-05-26,22.53
2023-05-25,22.38
2023-05-24,23.04
2023-05-23,23.25
2023-05-22,23.51
2023-05-19,23.27
2023-05-18,22.53
2023-05-17,22.83
2023-05-16,23.03
2023-05-15,23.5
2023-05-12,23.07
2023-05-11,23.13
2023-05-10,23.09
2023-05-09,23.53
2023-05-08,23.42
2023-05-05,22.91
2023-05-04,22.2
2023-05-03,22.11
2023-05-02,22.3
2023-05-01,22.99
2023-04-28,23.27
2023-04-27,23.18
2023-04-26,22.84
2023-04-25,22.78
2023-04-24,23.4
2023-04-21,23.07
2023-04-20,22.84
2023-04-19,22.88
2023-04-18,23.14
2023-04-17,23.17
2023-04-14,22.93
2023-04-13,23.0
2023-04-12,22.08
2023-04-11,23.55
2023-04-10,23.67
2023-04-06,23.49
2023-04-05,23.5
2023-04-04,24.0
2023-04-03,23.69
2023-03-31,23.99
2023-03-30,24.37
2023-03-29,24.0
2023-03-28,24.17
2023-03-27,24.15
2023-03-24,23.77
2023-03-23,23.0
2023-03-22,24.06
2023-03-21,24.89
2023-03-20,24.05
2023-03-17,23.87
2023-03-16,24.3
2023-03-15,23.65
2023-03-14,24.36
2023-03-13,23.95
2023-03-10,24.39
2023-03-09,24.97
2023-03-08,25.78
2023-03-07,25.96
2023-03-06,25.39
2023-03-03,26.94
2023-03-02,27.22
2023-03-01,26.79
2023-02-28,26.53
2023-02-27,26.8
2023-02-24,26.85
2023-02-23,26.6
2023-02-22,26.41
2023-02-21,25.94
2023-02-17,27.17
2023-02-16,26.55
2023-02-15,27.27
2023-02-14,26.85
2023-02-13,26.95
2023-02-10,26.75
2023-02-09,26.71
2023-02-08,26.82
2023-02-07,28.12
2023-02-06,27.75
2023-02-03,28.59
2023-02-02,29.88
2023-02-01,29.32
2023-01-31,28.08
2023-01-30,27.38
2023-01-27,28.29
2023-01-26,28.47
2023-01-25,28.58
2023-01-24,28.58
2023-01-23,28.23
2023-01-20,27.57
2023-01-19,27.98
2023-01-18,28.25
2023-01-17,28.39
2023-01-13,28.73
2023-01-12,28.74
2023-01-11,27.38
2023-01-10,28.45
2023-01-09,27.91
2023-01-06,28.65
2023-01-05,28.04
2023-01-04,26.98
2023-01-03,23.58
2022-12-30,23.2
2022-12-29,23.09
2022-12-28,23.37
2022-12-27,23.55
2022-12-23,22.96
2022-12-22,22.97
2022-12-21,23.0
2022-12-20,22.86
2022-12-19,22.78
2022-12-16,22.75
2022-12-15,22.49
2022-12-14,22.67
2022-12-13,22.09
2022-12-12,21.85
2022-12-09,21.89
2022-12-08,22.5
2022-12-07,21.87
2022-12-06,22.4
2022-12-05,22.73
2022-12-02,23.02
2022-12-01,22.88
2022-11-30,21.87
2022-11-29,21.25
2022-11-28,21.45
2022-11-25,21.66
2022-11-23,21.49
2022-11-22,21.94
2022-11-21,21.55
2022-11-18,21.89
2022-11-17,21.46
2022-11-16,20.98
2022-11-15,21.53
2022-11-14,19.94
2022-11-11,20.02
2022-11-10,19.26
2022-11-09,19.22
2022-11-08,19.72
2022-11-07,19.98
2022-11-04,18.84
2022-11-03,18.03
2022-11-02,17.63
2022-11-01,18.55
2022-10-31,17.94
2022-10-28,18.22
2022-10-27,17.88
2022-10-26,18.21
2022-10-25,17.61
2022-10-24,17.61
2022-10-21,17.53
2022-10-20,16.8
2022-10-19,17.01
2022-10-18,17.7
2022-10-17,18.25
2022-10-14,17.89
2022-10-13,17.71
2022-10-12,17.15
2022-10-11,16.91
2022-10-10,16.74
2022-10-07,16.58
2022-10-06,16.85
2022-10-05,17.0
2022-10-04,17.45
2022-10-03,16.14
2022-09-30,16.02
2022-09-29,15.84
2022-09-28,16.22
2022-09-27,15.46
2022-09-26,16.1
2022-09-23,16.05
2022-09-22,16.53
2022-09-21,16.7
2022-09-20,17.3
2022-09-19,17.11
2022-09-16,17.29
