Date,Close Price
2024-01-02,45367.1439
2024-01-01,44206.5034
2023-12-31,42284.7414
2023-12-30,42144.7714
2023-12-29,42071.9958
2023-12-28,42585.6387
2023-12-27,43474.0835
2023-12-26,42520.2786
2023-12-25,43597.0032
2023-12-24,43026.4475
2023-12-23,43737.1486
2023-12-22,44013.0909
2023-12-21,43875.6033
2023-12-20,43672.1061
2023-12-19,42267.7743
2023-12-18,42650.8568
2023-12-17,41355.2817
2023-12-16,42246.0727
2023-12-15,41935.6835
2023-12-14,43030.3464
2023-12-13,42886.3187
2023-12-12,41476.4421
2023-12-11,41236.8944
2023-12-10,43794.472
2023-12-09,43724.9557
2023-12-08,44190.2907
2023-12-07,43284.338
2023-12-06,43774.9448
2023-12-05,44088.1919
2023-12-04,41982.2031
2023-12-03,39979.4456
2023-12-02,39468.8625
2023-12-01,38699.9767
2023-11-30,37729.5906
2023-11-29,37864.2546
2023-11-28,37838.4758
2023-11-27,37247.7484
2023-11-26,37463.8878
2023-11-25,37804.5304
2023-11-24,37739.3597
2023-11-23,37311.8894
2023-11-22,37437.1158
2023-11-21,35775.0773
2023-11-20,37476.8181
2023-11-19,37394.5796
2023-11-18,36592.2709
2023-11-17,36629.7768
2023-11-16,36161.789
2023-11-15,37883.724
2023-11-14,35553.8775
2023-11-13,36480.5851
2023-11-12,37079.508
2023-11-11,37140.7213
2023-11-10,37322.1897
2023-11-09,36703.7606
2023-11-08,35638.4724
2023-11-07,35420.2086
2023-11-06,35054.5405
2023-11-05,35040.5191
2023-11-04,35088.8401
2023-11-03,34733.1033
2023-11-02,34946.6242
2023-11-01,35440.8702
2023-10-31,34658.4755
2023-10-30,34494.2035
2023-10-29,34537.6861
2023-10-28,34088.8397
2023-10-27,33908.2407
2023-10-26,34156.7264
2023-10-25,34504.805
2023-10-24,33925.2972
2023-10-23,33084.9779
2023-10-22,30004.0013
2023-10-21,29924.0144
2023-10-20,29684.8426
2023-10-19,28736.4353
2023-10-18,28327.5145
2023-10-17,28409.2505
2023-10-16,28520.2908
2023-10-15,27183.5865
2023-10-14,26854.381
2023-10-13,26863.9382
2023-10-12,26757.484
2023-10-11,26871.2694
2023-10-10,27395.7912
2023-10-09,27599.9814
2023-10-08,27933.475
2023-10-07,27975.1733
2023-10-06,27945.0562
2023-10-05,27413.4449
2023-10-04,27789.2989
2023-10-03,27428.9269
2023-10-02,27505.9525
2023-10-01,27996.1807
2023-09-30,26963.0708
2023-09-29,26909.3551
2023-09-28,27027.9971
2023-09-27,26361.3177
2023-09-26,26216.7466
2023-09-25,26298.6901
2023-09-24,26264.3246
2023-09-23,26586.6401
2023-09-22,26583.6383
2023-09-21,26568.0932
2023-09-20,27126.772
2023-09-19,27219.3465
2023-09-18,26767.3005
2023-09-17,26532.8159
2023-09-16,26569.8308
2023-09-15,26604.7969
2023-09-14,26534.6222
2023-09-13,26227.8153
2023-09-12,25841.2196
2023-09-11,25155.3887
2023-09-10,25834.1136
2023-09-09,25898.7339
2023-09-08,25907.0783
2023-09-07,26272.8344
2023-09-06,25751.9955
2023-09-05,25785.3384
2023-09-04,25816.3272
2023-09-03,25970.8221
2023-09-02,25868.3444
2023-09-01,25798.0266
2023-08-31,25939.0519
2023-08-30,27307.5764
2023-08-29,27722.2325
2023-08-28,26106.563
2023-08-27,26092.5259
2023-08-26,26012.4294
2023-08-25,26052.4216
2023-08-24,26165.7454
2023-08-23,26429.1607
2023-08-22,26043.4164
2023-08-21,26126.5622
2023-08-20,26192.0727
2023-08-19,26096.6342
2023-08-18,26050.2919
2023-08-17,26629.4668
2023-08-16,28703.3018
2023-08-15,29172.265
2023-08-14,29410.0497
2023-08-13,29280.7765
2023-08-12,29419.0985
2023-08-11,29405.3643
2023-08-10,29429.7303
2023-08-09,29566.6151
2023-08-08,29771.7995
2023-08-07,29183.3626
2023-08-06,29047.2647
2023-08-05,29051.1748
2023-08-04,29079.794
2023-08-03,29177.5833
2023-08-02,29165.4941
2023-08-01,29700.3893
2023-07-31,29232.6776
2023-07-30,29284.5886
2023-07-29,29358.3742
2023-07-28,29318.2866
2023-07-27,29218.058
2023-07-26,29354.0569
2023-07-25,29227.7771
2023-07-24,29181.915
2023-07-23,30085.6887
2023-07-22,29794.5674
2023-07-21,29912.2895
2023-07-20,29811.3726
2023-07-19,29917.7468
2023-07-18,29864.451
2023-07-17,30146.5076
2023-07-16,30248.9721
2023-07-15,30301.916
2023-07-14,30331.932
2023-07-13,31475.2154
2023-07-12,30385.6741
2023-07-11,30627.9551
2023-07-10,30421.5405
2023-07-09,30171.8313
2023-07-08,30294.4792
2023-07-07,30353.0653
2023-07-06,29904.5319
2023-07-05,30503.1001
2023-07-04,30773.864
2023-07-03,31161.807
2023-07-02,30618.2336
2023-07-01,30590.9332
2023-06-30,30470.7538
2023-06-29,30448.5923
2023-06-28,30078.2092
2023-06-27,30698.1269
2023-06-26,30272.6064
2023-06-25,30477.9817
2023-06-24,30547.4919
2023-06-23,30706.0933
2023-06-22,29889.9787
2023-06-21,29995.5294
2023-06-20,28319.752
2023-06-19,26839.6898
2023-06-18,26338.2006
2023-06-17,26509.653
2023-06-16,26330.7092
2023-06-15,25572.803
2023-06-14,25125.6427
2023-06-13,25931.4903
2023-06-12,25906.5374
2023-06-11,25937.5578
2023-06-10,25856.8826
2023-06-09,26483.761
2023-06-08,26509.472
2023-06-07,26348.2771
2023-06-06,27242.4521
2023-06-05,25737.6082
2023-06-04,27122.2916
2023-06-03,27076.8868
2023-06-02,27251.1515
2023-06-01,26827.3816
2023-05-31,27222.1636
2023-05-30,27700.8898
2023-05-29,27746.1223
2023-05-28,28075.9626
2023-05-27,26869.6861
2023-05-26,26717.2571
2023-05-25,26479.7575
2023-05-24,26323.1435
2023-05-23,27224.0025
2023-05-22,26855.4149
2023-05-21,26753.0382
2023-05-20,27113.8605
2023-05-19,26890.7612
2023-05-18,26824.6365
2023-05-17,27409.0629
2023-05-16,27038.7068
2023-05-15,27172.141
2023-05-14,26929.7504
2023-05-13,26788.9572
2023-05-12,26808.8365
2023-05-11,26989.2936
2023-05-10,27623.1485
2023-05-09,27647.1414
2023-05-08,27695.291
2023-05-07,28696.7222
2023-05-06,28970.2278
2023-05-05,29552.7463
2023-05-04,28875.9478
2023-05-03,29048.476
2023-05-02,28701.5656
2023-05-01,28087.6608
2023-04-30,29253.4291
2023-04-29,29252.9469
2023-04-28,29341.3411
2023-04-27,29487.2366
2023-04-26,28430.9961
2023-04-25,28310.7096
2023-04-24,27525.2396
2023-04-23,27599.5022
2023-04-22,27824.6986
2023-04-21,27715.0975
2023-04-20,28265.9548
2023-04-19,28837.5199
2023-04-18,30395.0983
2023-04-17,29448.4891
2023-04-16,30328.186
2023-04-15,30324.026
2023-04-14,30495.4425
2023-04-13,30404.1868
2023-04-12,29911.0289
2023-04-11,30225.4694
2023-04-10,29656.6124
2023-04-09,28342.4951
2023-04-08,27956.2937
2023-04-07,27922.1235
2023-04-06,28050.3893
2023-04-05,28182.4001
2023-04-04,28179.551
2023-04-03,27813.0687
2023-04-02,28189.1955
2023-04-01,28467.5271
2023-03-31,28477.8391
2023-03-30,28043.6787
2023-03-29,28359.4037
2023-03-28,27281.4562
2023-03-27,27146.8118
2023-03-26,27995.4204
2023-03-25,27492.5396
2023-03-24,27492.7778
2023-03-23,28352.6863
2023-03-22,27314.8962
2023-03-21,28197.9331
2023-03-20,27798.5363
2023-03-19,28050.3304
2023-03-18,26982.0516
2023-03-17,27446.2798
2023-03-16,25030.4892
2023-03-15,24382.0716
2023-03-14,24734.1381
2023-03-13,24187.655
2023-03-12,22192.6928
2023-03-11,20608.311
2023-03-10,20217.0254
2023-03-09,20358.8059
2023-03-08,21701.0666
2023-03-07,22196.0133
2023-03-06,22407.8562
2023-03-05,22433.1419
2023-03-04,22348.1016
2023-03-03,22355.0518
2023-03-02,23465.5023
2023-03-01,23633.6209
2023-02-28,23143.8664
2023-02-27,23491.0965
2023-02-26,23557.243
2023-02-25,23161.7969
2023-02-24,23187.7594
2023-02-23,23942.6409
2023-02-22,24190.2363
2023-02-21,24456.8505
2023-02-20,24844.5129
2023-02-19,24279.3145
2023-02-18,24636.836
2023-02-17,24579.6302
2023-02-16,23506.7348
2023-02-15,24331.1474
2023-02-14,22200.1069
2023-02-13,21789.1008
2023-02-12,21785.9225
2023-02-11,21868.4691
2023-02-10,21629.5894
2023-02-09,21806.7856
2023-02-08,22967.3959
2023-02-07,23244.8902
2023-02-06,22766.9081
2023-02-05,22955.0523
2023-02-04,23353.8105
2023-02-03,23436.4203
2023-02-02,23491.2275
2023-02-01,23748.0889
2023-01-31,23129.7124
2023-01-30,22833.2884
2023-01-29,23747.019
2023-01-28,23027.4146
2023-01-27,23074.907
2023-01-26,23009.407
2023-01-25,23058.8877
2023-01-24,22631.297
2023-01-23,22914.8065
2023-01-22,22706.6567
2023-01-21,22777.8665
2023-01-20,22659.4989
2023-01-19,21067.17
2023-01-18,20669.664
2023-01-17,21125.7167
2023-01-16,21178.2024
2023-01-15,20860.2137
2023-01-14,20946.4291
